source,target
코스닥에서 6월 18일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '코스닥')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 6 AND DAY(Pubdate) = 18"
셀트리온헬스케어의 최신 뉴스 링크를 보여줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어') order by Pubdate DESC LIMIT 1"
애플에서 4월 17일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '애플')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 4 AND DAY(Pubdate) = 17"
JYP의 1일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = 'JYP') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
에코프로비엠 관련 최근 뉴스를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠') order by Pubdate DESC LIMIT 1"
SK하이닉스의 최근 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'SK하이닉스') order by Pubdate DESC LIMIT 1"
카카오에서 6월 13일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '카카오')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 6 AND DAY(Pubdate) = 13"
삼성전자우의 지난 7일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자우') order by Pubdate DESC LIMIT 7"
코스닥 3월 23일의 뉴스 링크를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '코스닥')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 3 AND DAY(Pubdate) = 23"
에코프로비엠의 지난 3일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠') order by Pubdate DESC LIMIT 3"
포스코DX의 최신 뉴스 링크를 보여줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코DX') order by Pubdate DESC LIMIT 1"
엘앤에프에서 8월 28일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '엘앤에프')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 8 AND DAY(Pubdate) = 28"
셀트리온헬스케어 뉴스의 최근 제목 3개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어') order by Pubdate DESC LIMIT 3"
현대차의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '현대차') order by Pubdate DESC LIMIT 1"
엘앤에프에 대한 7월 10일의 뉴스 제목을 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '엘앤에프')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 7 AND DAY(Pubdate) = 10"
삼성SDI의 최신 뉴스 링크를 보여줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성SDI') order by Pubdate DESC LIMIT 1"
HLB의 최신 뉴스 5개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'HLB') order by Pubdate DESC LIMIT 5"
삼성SDI의 지난 6일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성SDI') order by Pubdate DESC LIMIT 6"
삼성SDI에서 4월 22일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성SDI')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 4 AND DAY(Pubdate) = 22"
삼성전자우의 1월 23일자 뉴스를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자우')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 1 AND DAY(Pubdate) = 23"
에코프로비엠에서 10월 17일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 10 AND DAY(Pubdate) = 17"
셀트리온헬스케어의 4월 2일자 뉴스를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 4 AND DAY(Pubdate) = 2"
에코프로에서 2월 3일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 2 AND DAY(Pubdate) = 3"
포스코퓨처엠 12월 3일의 뉴스 링크를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코퓨처엠')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 12 AND DAY(Pubdate) = 3"
셀트리온헬스케어에서 9월 16일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 9 AND DAY(Pubdate) = 16"
에코프로의 최근 3일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로') order by Pubdate DESC LIMIT 3"
코스닥의 최신 뉴스 링크를 보여줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '코스닥') order by Pubdate DESC LIMIT 1"
셀트리온제약의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온제약') order by Pubdate DESC LIMIT 1"
삼성바이오로직스 뉴스의 최근 제목 2개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성바이오로직스') order by Pubdate DESC LIMIT 2"
엘앤에프의 최신 뉴스 링크를 보여줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '엘앤에프') order by Pubdate DESC LIMIT 1"
현대차 뉴스의 최근 제목 7개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '현대차') order by Pubdate DESC LIMIT 7"
POSCO홀딩스의 7월 4일에 대한 뉴스 내용을 보여줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'POSCO홀딩스')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 7 AND DAY(Pubdate) = 4"
에코프로비엠 뉴스의 최근 제목 5개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠') order by Pubdate DESC LIMIT 5"
애플의 지난 3일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '애플') order by Pubdate DESC LIMIT 3"
셀트리온헬스케어의 지난 1일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어') order by Pubdate DESC LIMIT 1"
삼성전자우에 대한 8월 10일의 뉴스 제목을 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자우')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 8 AND DAY(Pubdate) = 10"
포스코퓨처엠의 8월 20일자 뉴스를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코퓨처엠')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 8 AND DAY(Pubdate) = 20"
셀트리온제약에서 5월 14일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온제약')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 5 AND DAY(Pubdate) = 14"
셀트리온헬스케어 12월 20일의 뉴스 링크를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 12 AND DAY(Pubdate) = 20"
셀트리온헬스케어의 지난 6일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어') order by Pubdate DESC LIMIT 6"
셀트리온헬스케어의 지난 4일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어') order by Pubdate DESC LIMIT 4"
에코프로에 대한 4월 14일의 뉴스 제목을 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 4 AND DAY(Pubdate) = 14"
HLB의 11월 17일에 대한 뉴스 내용을 보여줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'HLB')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 11 AND DAY(Pubdate) = 17"
LG에너지솔루션의 최신 뉴스 2개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'LG에너지솔루션') order by Pubdate DESC LIMIT 2"
에코프로비엠 뉴스의 최근 제목 7개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠') order by Pubdate DESC LIMIT 7"
에코프로의 1일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = '에코프로') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
삼성전자우의 최신 뉴스 1개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자우') order by Pubdate DESC LIMIT 1"
SK하이닉스 뉴스의 최근 제목 2개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'SK하이닉스') order by Pubdate DESC LIMIT 2"
삼성SDI에서 5월 12일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성SDI')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 5 AND DAY(Pubdate) = 12"
에코프로 뉴스의 최근 제목 1개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로') order by Pubdate DESC LIMIT 1"
코스닥 관련 최근 뉴스를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '코스닥') order by Pubdate DESC LIMIT 1"
네이버의 최신 뉴스 7개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '네이버') order by Pubdate DESC LIMIT 7"
포스코DX에서 4월 5일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코DX')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 4 AND DAY(Pubdate) = 5"
POSCO홀딩스의 6일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = 'POSCO홀딩스') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
SK하이닉스 뉴스의 최근 제목 4개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'SK하이닉스') order by Pubdate DESC LIMIT 4"
LG에너지솔루션의 3월 27일자 뉴스를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'LG에너지솔루션')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 3 AND DAY(Pubdate) = 27"
셀트리온제약의 최신 뉴스 2개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온제약') order by Pubdate DESC LIMIT 2"
에코프로 관련 최근 뉴스를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로') order by Pubdate DESC LIMIT 1"
에코프로 뉴스의 최근 제목 5개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로') order by Pubdate DESC LIMIT 5"
HLB의 최신 뉴스 4개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'HLB') order by Pubdate DESC LIMIT 4"
JYP의 5일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = 'JYP') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
HLB 뉴스의 최근 제목 3개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'HLB') order by Pubdate DESC LIMIT 3"
HLB의 지난 6일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'HLB') order by Pubdate DESC LIMIT 6"
LG에너지솔루션의 최근 6일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'LG에너지솔루션') order by Pubdate DESC LIMIT 6"
에코프로의 지난 7일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로') order by Pubdate DESC LIMIT 7"
에코프로에서 4월 10일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 4 AND DAY(Pubdate) = 10"
LG에너지솔루션에 대한 12월 2일의 뉴스 제목을 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'LG에너지솔루션')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 12 AND DAY(Pubdate) = 2"
삼성전자우에서 6월 22일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자우')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 6 AND DAY(Pubdate) = 22"
코스닥의 4월 24일자 뉴스를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '코스닥')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 4 AND DAY(Pubdate) = 24"
에코프로 관련 최근 뉴스를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로') order by Pubdate DESC LIMIT 1"
SK하이닉스의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'SK하이닉스') order by Pubdate DESC LIMIT 1"
포스코DX의 6일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = '포스코DX') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
삼성SDI의 지난 4일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성SDI') order by Pubdate DESC LIMIT 4"
펄어비스의 5일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = '펄어비스') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
삼성전자우 뉴스의 최근 제목 3개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자우') order by Pubdate DESC LIMIT 3"
삼성전자의 최근 1일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자') order by Pubdate DESC LIMIT 1"
삼성바이오로직스의 최근 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성바이오로직스') order by Pubdate DESC LIMIT 1"
삼성전자우의 1일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = '삼성전자우') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
SK하이닉스 뉴스의 최근 제목 7개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'SK하이닉스') order by Pubdate DESC LIMIT 7"
포스코퓨처엠의 1일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = '포스코퓨처엠') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
SK하이닉스의 최신 뉴스 5개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'SK하이닉스') order by Pubdate DESC LIMIT 5"
삼성전자 관련 최근 뉴스를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자') order by Pubdate DESC LIMIT 1"
네이버의 지난 4일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '네이버') order by Pubdate DESC LIMIT 4"
에코프로비엠의 최신 뉴스 4개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠') order by Pubdate DESC LIMIT 4"
엘앤에프의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '엘앤에프') order by Pubdate DESC LIMIT 1"
셀트리온헬스케어에 대한 3월 26일의 뉴스 제목을 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 3 AND DAY(Pubdate) = 26"
셀트리온헬스케어의 9월 6일자 뉴스를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 9 AND DAY(Pubdate) = 6"
LG에너지솔루션의 최신 뉴스 4개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'LG에너지솔루션') order by Pubdate DESC LIMIT 4"
삼성전자의 지난 3일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자') order by Pubdate DESC LIMIT 3"
셀트리온헬스케어의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어') order by Pubdate DESC LIMIT 1"
현대차 12월 11일의 뉴스 링크를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '현대차')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 12 AND DAY(Pubdate) = 11"
포스코DX의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코DX') order by Pubdate DESC LIMIT 1"
애플의 지난 2일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '애플') order by Pubdate DESC LIMIT 2"
POSCO홀딩스의 7일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = 'POSCO홀딩스') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
애플의 최근 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '애플') order by Pubdate DESC LIMIT 1"
네이버의 4일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = '네이버') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
에코프로비엠의 4월 17일에 대한 뉴스 내용을 보여줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 4 AND DAY(Pubdate) = 17"
코스닥의 최신 뉴스 7개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '코스닥') order by Pubdate DESC LIMIT 7"
펄어비스에서 10월 16일에 발표한 뉴스가 뭐야?,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '펄어비스')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 10 AND DAY(Pubdate) = 16"
삼성전자의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자') order by Pubdate DESC LIMIT 1"
에코프로비엠 관련 최근 뉴스를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠') order by Pubdate DESC LIMIT 1"
애플 관련 최근 뉴스를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '애플') order by Pubdate DESC LIMIT 1"
HLB의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'HLB') order by Pubdate DESC LIMIT 1"
엘앤에프의 지난 5일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '엘앤에프') order by Pubdate DESC LIMIT 5"
포스코DX의 지난 7일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코DX') order by Pubdate DESC LIMIT 7"
삼성전자의 3일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = '삼성전자') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
삼성바이오로직스의 1일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = '삼성바이오로직스') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
엘앤에프의 최신 뉴스 5개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '엘앤에프') order by Pubdate DESC LIMIT 5"
포스코DX의 최근 5일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코DX') order by Pubdate DESC LIMIT 5"
애플 뉴스의 최근 제목 2개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '애플') order by Pubdate DESC LIMIT 2"
에코프로비엠의 최신 뉴스 링크를 보여줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠') order by Pubdate DESC LIMIT 1"
엘앤에프의 지난 3일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '엘앤에프') order by Pubdate DESC LIMIT 3"
카카오의 최근 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '카카오') order by Pubdate DESC LIMIT 1"
셀트리온헬스케어의 최근 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온헬스케어') order by Pubdate DESC LIMIT 1"
삼성전자의 지난 4일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자') order by Pubdate DESC LIMIT 4"
HLB의 최신 뉴스 링크를 보여줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'HLB') order by Pubdate DESC LIMIT 1"
펄어비스의 최신 뉴스 7개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '펄어비스') order by Pubdate DESC LIMIT 7"
에코프로비엠의 최근 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠') order by Pubdate DESC LIMIT 1"
삼성SDI 뉴스의 최근 제목 2개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성SDI') order by Pubdate DESC LIMIT 2"
에코프로비엠의 지난 7일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠') order by Pubdate DESC LIMIT 7"
POSCO홀딩스의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'POSCO홀딩스') order by Pubdate DESC LIMIT 1"
에코프로비엠의 지난 4일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠') order by Pubdate DESC LIMIT 4"
삼성전자의 최신 뉴스 3개를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자') order by Pubdate DESC LIMIT 3"
삼성바이오로직스의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성바이오로직스') order by Pubdate DESC LIMIT 1"
코스닥의 지난 7일 간의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '코스닥') order by Pubdate DESC LIMIT 7"
HLB의 10월 14일에 대한 뉴스 내용을 보여줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'HLB')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 10 AND DAY(Pubdate) = 14"
삼성전자우의 2일 전 뉴스 제목을 알려줘,"SELECT Title, Description FROM NaverNews WHERE (Company = '삼성전자우') AND DATE(Pubdate) = DATE(NOW() - INTERVAL 3 DAY)"
삼성전자의 지난 6일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '삼성전자') order by Pubdate DESC LIMIT 6"
포스코DX에 대한 1월 2일의 뉴스 제목을 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코DX')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 1 AND DAY(Pubdate) = 2"
셀트리온제약 뉴스의 최근 제목 1개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온제약') order by Pubdate DESC LIMIT 1"
셀트리온제약의 7월 25일에 대한 뉴스 내용을 보여줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '셀트리온제약')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 7 AND DAY(Pubdate) = 25"
에코프로의 지난 7일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로') order by Pubdate DESC LIMIT 7"
JYP의 지난 3일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'JYP') order by Pubdate DESC LIMIT 3"
에코프로비엠의 6월 24일자 뉴스를 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 6 AND DAY(Pubdate) = 24"
포스코DX의 지난 2일 동안의 뉴스를 요약해줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '포스코DX') order by Pubdate DESC LIMIT 2"
에코프로비엠 뉴스의 최근 제목 5개를 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '에코프로비엠') order by Pubdate DESC LIMIT 5"
현대차의 최신 소식을 알려줘,"SELECT Company, Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = '현대차') order by Pubdate DESC LIMIT 1"
JYP에 대한 8월 10일의 뉴스 제목을 알려줘,"SELECT Title, Link, Description, Pubdate FROM NaverNews WHERE (Company = 'JYP')  YEAR(Pubdate) = 2023 AND MONTH(Pubdate) = 8 AND DAY(Pubdate) = 10"
