source,target
삼성SDI에 대한 3월 17일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 삼성SDI WHERE MONTH(pubdate) = 3 AND DAY(pubdate) = 17"
POSCO홀딩스의 8일 전 뉴스 제목을 알려줘,"SELECT title, description FROM POSCO홀딩스 WHERE pubdate = NOW() - INTERVAL 8 DAY"
네이버의 최근 10일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 네이버 ORDER BY pubdate DESC LIMIT 10"
카카오 2월 5일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM 카카오 WHERE MONTH(pubdate) = 2 AND DAY(pubdate) = 5"
포스코DX 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 포스코DX ORDER BY pubdate DESC LIMIT 1"
에코프로비엠의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 에코프로비엠 ORDER BY pubdate DESC LIMIT 1"
JYP 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM JYP ORDER BY pubdate DESC LIMIT 1"
포스코DX의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 포스코DX ORDER BY pubdate DESC LIMIT 1"
POSCO홀딩스의 3일 전 뉴스 제목을 알려줘,"SELECT title, description FROM POSCO홀딩스 WHERE pubdate = NOW() - INTERVAL 3 DAY"
SK하이닉스 4월 8일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM SK하이닉스 WHERE MONTH(pubdate) = 4 AND DAY(pubdate) = 8"
셀트리온헬스케어에 대한 10월 14일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 셀트리온헬스케어 WHERE MONTH(pubdate) = 10 AND DAY(pubdate) = 14"
셀트리온헬스케어의 최근 13일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 13"
HLB의 지난 2일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM HLB ORDER BY pubdate DESC LIMIT 2"
LG에너지솔루션에 대한 11월 19일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM LG에너지솔루션 WHERE MONTH(pubdate) = 11 AND DAY(pubdate) = 19"
삼성전자의 최신 뉴스 8개를 요약해줘,"SELECT title, description FROM 삼성전자 ORDER BY pubdate DESC LIMIT 8"
네이버의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 네이버 ORDER BY pubdate DESC LIMIT 1"
에코프로의 27일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 에코프로 WHERE pubdate = NOW() - INTERVAL 27 DAY"
셀트리온제약의 7월 22일자 뉴스를 알려줘,"SELECT title, link, description FROM 셀트리온제약 WHERE MONTH(pubdate) = 7 AND DAY(pubdate) = 22"
SK하이닉스의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM SK하이닉스 ORDER BY pubdate DESC LIMIT 1"
에코프로비엠의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 에코프로비엠 ORDER BY pubdate DESC LIMIT 1"
에코프로의 11월 5일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM 에코프로 WHERE MONTH(pubdate) = 11 AND DAY(pubdate) = 5"
현대차의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 현대차 ORDER BY pubdate DESC LIMIT 1"
엘앤에프의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 엘앤에프 ORDER BY pubdate DESC LIMIT 1"
펄어비스의 최근 13일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 펄어비스 ORDER BY pubdate DESC LIMIT 13"
에코프로의 지난 2일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 에코프로 ORDER BY pubdate DESC LIMIT 2"
LG에너지솔루션의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM LG에너지솔루션 ORDER BY pubdate DESC LIMIT 1"
에코프로비엠의 8일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 에코프로비엠 WHERE pubdate = NOW() - INTERVAL 8 DAY"
HLB에 대한 5월 7일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM HLB WHERE MONTH(pubdate) = 5 AND DAY(pubdate) = 7"
에코프로비엠의 24일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 에코프로비엠 WHERE pubdate = NOW() - INTERVAL 24 DAY"
삼성바이오로직스에서 9월 13일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성바이오로직스 WHERE MONTH(pubdate) = 9 AND DAY(pubdate) = 13"
삼성SDI에 대한 9월 23일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 삼성SDI WHERE MONTH(pubdate) = 9 AND DAY(pubdate) = 23"
SK하이닉스의 지난 19일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM SK하이닉스 ORDER BY pubdate DESC LIMIT 19"
SK하이닉스에서 5월 24일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM SK하이닉스 WHERE MONTH(pubdate) = 5 AND DAY(pubdate) = 24"
셀트리온헬스케어의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 1"
셀트리온헬스케어에서 2월 10일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 셀트리온헬스케어 WHERE MONTH(pubdate) = 2 AND DAY(pubdate) = 10"
에코프로비엠 9월 5일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM 에코프로비엠 WHERE MONTH(pubdate) = 9 AND DAY(pubdate) = 5"
셀트리온제약에서 8월 4일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 셀트리온제약 WHERE MONTH(pubdate) = 8 AND DAY(pubdate) = 4"
포스코DX의 지난 20일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 포스코DX ORDER BY pubdate DESC LIMIT 20"
삼성전자에 대한 7월 28일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 삼성전자 WHERE MONTH(pubdate) = 7 AND DAY(pubdate) = 28"
셀트리온헬스케어의 최신 뉴스 12개를 요약해줘,"SELECT title, description FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 12"
에코프로비엠의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 에코프로비엠 ORDER BY pubdate DESC LIMIT 1"
SK하이닉스의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM SK하이닉스 ORDER BY pubdate DESC LIMIT 1"
엘앤에프의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 엘앤에프 ORDER BY pubdate DESC LIMIT 1"
LG에너지솔루션의 3일 전 뉴스 제목을 알려줘,"SELECT title, description FROM LG에너지솔루션 WHERE pubdate = NOW() - INTERVAL 3 DAY"
삼성SDI에서 9월 19일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성SDI WHERE MONTH(pubdate) = 9 AND DAY(pubdate) = 19"
엘앤에프의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 엘앤에프 ORDER BY pubdate DESC LIMIT 1"
펄어비스의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 펄어비스 ORDER BY pubdate DESC LIMIT 1"
셀트리온헬스케어에 대한 2월 22일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 셀트리온헬스케어 WHERE MONTH(pubdate) = 2 AND DAY(pubdate) = 22"
HLB의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM HLB ORDER BY pubdate DESC LIMIT 1"
HLB의 지난 17일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM HLB ORDER BY pubdate DESC LIMIT 17"
삼성바이오로직스에서 10월 24일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성바이오로직스 WHERE MONTH(pubdate) = 10 AND DAY(pubdate) = 24"
삼성SDI에 대한 5월 18일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 삼성SDI WHERE MONTH(pubdate) = 5 AND DAY(pubdate) = 18"
셀트리온제약의 최근 27일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 27"
JYP의 지난 27일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM JYP ORDER BY pubdate DESC LIMIT 27"
삼성바이오로직스 5월 24일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM 삼성바이오로직스 WHERE MONTH(pubdate) = 5 AND DAY(pubdate) = 24"
셀트리온제약 뉴스의 최근 제목 16개를 알려줘,"SELECT title, description FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 16"
현대차의 지난 4일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 현대차 ORDER BY pubdate DESC LIMIT 4"
SK하이닉스의 지난 6일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM SK하이닉스 ORDER BY pubdate DESC LIMIT 6"
에코프로비엠의 지난 3일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 에코프로비엠 ORDER BY pubdate DESC LIMIT 3"
셀트리온헬스케어의 최근 2일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 2"
네이버의 20일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 네이버 WHERE pubdate = NOW() - INTERVAL 20 DAY"
HLB 7월 12일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM HLB WHERE MONTH(pubdate) = 7 AND DAY(pubdate) = 12"
셀트리온제약의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 1"
에코프로비엠의 지난 12일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 에코프로비엠 ORDER BY pubdate DESC LIMIT 12"
엘앤에프의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 엘앤에프 ORDER BY pubdate DESC LIMIT 1"
엘앤에프의 지난 17일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 엘앤에프 ORDER BY pubdate DESC LIMIT 17"
카카오의 지난 12일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 카카오 ORDER BY pubdate DESC LIMIT 12"
애플에서 11월 20일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 애플 WHERE MONTH(pubdate) = 11 AND DAY(pubdate) = 20"
삼성전자우의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 삼성전자우 ORDER BY pubdate DESC LIMIT 1"
카카오에서 10월 13일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 카카오 WHERE MONTH(pubdate) = 10 AND DAY(pubdate) = 13"
삼성SDI의 지난 17일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 삼성SDI ORDER BY pubdate DESC LIMIT 17"
LG에너지솔루션의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM LG에너지솔루션 ORDER BY pubdate DESC LIMIT 1"
SK하이닉스 8월 16일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM SK하이닉스 WHERE MONTH(pubdate) = 8 AND DAY(pubdate) = 16"
펄어비스에 대한 6월 15일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 펄어비스 WHERE MONTH(pubdate) = 6 AND DAY(pubdate) = 15"
삼성SDI의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 삼성SDI ORDER BY pubdate DESC LIMIT 1"
애플의 20일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 애플 WHERE pubdate = NOW() - INTERVAL 20 DAY"
POSCO홀딩스의 6월 23일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM POSCO홀딩스 WHERE MONTH(pubdate) = 6 AND DAY(pubdate) = 23"
에코프로 뉴스의 최근 제목 10개를 알려줘,"SELECT title, description FROM 에코프로 ORDER BY pubdate DESC LIMIT 10"
셀트리온제약 뉴스의 최근 제목 16개를 알려줘,"SELECT title, description FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 16"
네이버의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 네이버 ORDER BY pubdate DESC LIMIT 1"
현대차의 지난 1일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 현대차 ORDER BY pubdate DESC LIMIT 1"
삼성바이오로직스의 9일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 삼성바이오로직스 WHERE pubdate = NOW() - INTERVAL 9 DAY"
에코프로의 지난 18일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 에코프로 ORDER BY pubdate DESC LIMIT 18"
POSCO홀딩스의 최근 1일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM POSCO홀딩스 ORDER BY pubdate DESC LIMIT 1"
JYP 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM JYP ORDER BY pubdate DESC LIMIT 1"
삼성전자우에서 9월 1일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성전자우 WHERE MONTH(pubdate) = 9 AND DAY(pubdate) = 1"
HLB의 최근 14일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM HLB ORDER BY pubdate DESC LIMIT 14"
네이버의 최신 뉴스 11개를 요약해줘,"SELECT title, description FROM 네이버 ORDER BY pubdate DESC LIMIT 11"
네이버에서 8월 2일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 네이버 WHERE MONTH(pubdate) = 8 AND DAY(pubdate) = 2"
셀트리온헬스케어의 최근 11일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 11"
SK하이닉스의 지난 19일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM SK하이닉스 ORDER BY pubdate DESC LIMIT 19"
에코프로의 최신 뉴스 14개를 요약해줘,"SELECT title, description FROM 에코프로 ORDER BY pubdate DESC LIMIT 14"
JYP의 11월 5일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM JYP WHERE MONTH(pubdate) = 11 AND DAY(pubdate) = 5"
포스코DX의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 포스코DX ORDER BY pubdate DESC LIMIT 1"
삼성바이오로직스 뉴스의 최근 제목 28개를 알려줘,"SELECT title, description FROM 삼성바이오로직스 ORDER BY pubdate DESC LIMIT 28"
펄어비스의 지난 28일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 펄어비스 ORDER BY pubdate DESC LIMIT 28"
SK하이닉스의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM SK하이닉스 ORDER BY pubdate DESC LIMIT 1"
카카오의 7월 17일자 뉴스를 알려줘,"SELECT title, link, description FROM 카카오 WHERE MONTH(pubdate) = 7 AND DAY(pubdate) = 17"
삼성바이오로직스 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 삼성바이오로직스 ORDER BY pubdate DESC LIMIT 1"
셀트리온헬스케어의 6일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 셀트리온헬스케어 WHERE pubdate = NOW() - INTERVAL 6 DAY"
펄어비스의 최근 3일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 펄어비스 ORDER BY pubdate DESC LIMIT 3"
POSCO홀딩스의 지난 2일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM POSCO홀딩스 ORDER BY pubdate DESC LIMIT 2"
셀트리온제약의 지난 25일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 25"
에코프로의 지난 5일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 에코프로 ORDER BY pubdate DESC LIMIT 5"
현대차 뉴스의 최근 제목 14개를 알려줘,"SELECT title, description FROM 현대차 ORDER BY pubdate DESC LIMIT 14"
엘앤에프 4월 14일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM 엘앤에프 WHERE MONTH(pubdate) = 4 AND DAY(pubdate) = 14"
셀트리온헬스케어의 지난 2일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 2"
엘앤에프의 최신 뉴스 16개를 요약해줘,"SELECT title, description FROM 엘앤에프 ORDER BY pubdate DESC LIMIT 16"
카카오의 최신 뉴스 4개를 요약해줘,"SELECT title, description FROM 카카오 ORDER BY pubdate DESC LIMIT 4"
셀트리온헬스케어의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 1"
에코프로비엠의 최신 뉴스 6개를 요약해줘,"SELECT title, description FROM 에코프로비엠 ORDER BY pubdate DESC LIMIT 6"
SK하이닉스에서 3월 28일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM SK하이닉스 WHERE MONTH(pubdate) = 3 AND DAY(pubdate) = 28"
엘앤에프 뉴스의 최근 제목 3개를 알려줘,"SELECT title, description FROM 엘앤에프 ORDER BY pubdate DESC LIMIT 3"
삼성전자에 대한 7월 24일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 삼성전자 WHERE MONTH(pubdate) = 7 AND DAY(pubdate) = 24"
셀트리온제약에 대한 1월 20일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 셀트리온제약 WHERE MONTH(pubdate) = 1 AND DAY(pubdate) = 20"
셀트리온헬스케어에서 3월 25일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 셀트리온헬스케어 WHERE MONTH(pubdate) = 3 AND DAY(pubdate) = 25"
에코프로의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 에코프로 ORDER BY pubdate DESC LIMIT 1"
펄어비스의 지난 30일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 펄어비스 ORDER BY pubdate DESC LIMIT 30"
LG에너지솔루션의 2월 10일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM LG에너지솔루션 WHERE MONTH(pubdate) = 2 AND DAY(pubdate) = 10"
현대차에 대한 10월 22일의 뉴스 제목을 알려줘,"SELECT title, link, description FROM 현대차 WHERE MONTH(pubdate) = 10 AND DAY(pubdate) = 22"
현대차의 22일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 현대차 WHERE pubdate = NOW() - INTERVAL 22 DAY"
셀트리온제약의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 1"
펄어비스에서 1월 11일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 펄어비스 WHERE MONTH(pubdate) = 1 AND DAY(pubdate) = 11"
JYP의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM JYP ORDER BY pubdate DESC LIMIT 1"
셀트리온헬스케어의 11월 7일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM 셀트리온헬스케어 WHERE MONTH(pubdate) = 11 AND DAY(pubdate) = 7"
HLB의 지난 28일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM HLB ORDER BY pubdate DESC LIMIT 28"
포스코DX에서 7월 9일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 포스코DX WHERE MONTH(pubdate) = 7 AND DAY(pubdate) = 9"
셀트리온제약의 지난 5일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 5"
삼성전자우의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 삼성전자우 ORDER BY pubdate DESC LIMIT 1"
카카오의 최근 17일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 카카오 ORDER BY pubdate DESC LIMIT 17"
LG에너지솔루션에서 6월 8일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM LG에너지솔루션 WHERE MONTH(pubdate) = 6 AND DAY(pubdate) = 8"
셀트리온헬스케어에서 7월 14일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 셀트리온헬스케어 WHERE MONTH(pubdate) = 7 AND DAY(pubdate) = 14"
네이버의 29일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 네이버 WHERE pubdate = NOW() - INTERVAL 29 DAY"
포스코DX의 10일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 포스코DX WHERE pubdate = NOW() - INTERVAL 10 DAY"
삼성전자에서 8월 2일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성전자 WHERE MONTH(pubdate) = 8 AND DAY(pubdate) = 2"
포스코DX에서 10월 20일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 포스코DX WHERE MONTH(pubdate) = 10 AND DAY(pubdate) = 20"
삼성전자 3월 18일의 뉴스 링크를 알려줘,"SELECT title, link, description FROM 삼성전자 WHERE MONTH(pubdate) = 3 AND DAY(pubdate) = 18"
JYP 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM JYP ORDER BY pubdate DESC LIMIT 1"
에코프로에서 4월 4일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 에코프로 WHERE MONTH(pubdate) = 4 AND DAY(pubdate) = 4"
POSCO홀딩스의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM POSCO홀딩스 ORDER BY pubdate DESC LIMIT 1"
셀트리온헬스케어의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 1"
삼성SDI에서 2월 17일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 삼성SDI WHERE MONTH(pubdate) = 2 AND DAY(pubdate) = 17"
JYP의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM JYP ORDER BY pubdate DESC LIMIT 1"
삼성전자 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 삼성전자 ORDER BY pubdate DESC LIMIT 1"
셀트리온제약 뉴스의 최근 제목 3개를 알려줘,"SELECT title, description FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 3"
삼성전자의 최근 17일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 삼성전자 ORDER BY pubdate DESC LIMIT 17"
네이버의 최근 4일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 네이버 ORDER BY pubdate DESC LIMIT 4"
펄어비스의 10월 20일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM 펄어비스 WHERE MONTH(pubdate) = 10 AND DAY(pubdate) = 20"
JYP의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM JYP ORDER BY pubdate DESC LIMIT 1"
LG에너지솔루션의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM LG에너지솔루션 ORDER BY pubdate DESC LIMIT 1"
삼성바이오로직스의 7월 7일자 뉴스를 알려줘,"SELECT title, link, description FROM 삼성바이오로직스 WHERE MONTH(pubdate) = 7 AND DAY(pubdate) = 7"
포스코퓨처엠의 최근 27일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 포스코퓨처엠 ORDER BY pubdate DESC LIMIT 27"
포스코DX의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 포스코DX ORDER BY pubdate DESC LIMIT 1"
셀트리온헬스케어의 2월 6일자 뉴스를 알려줘,"SELECT title, link, description FROM 셀트리온헬스케어 WHERE MONTH(pubdate) = 2 AND DAY(pubdate) = 6"
셀트리온헬스케어 뉴스의 최근 제목 16개를 알려줘,"SELECT title, description FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 16"
포스코퓨처엠 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 포스코퓨처엠 ORDER BY pubdate DESC LIMIT 1"
카카오의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 카카오 ORDER BY pubdate DESC LIMIT 1"
펄어비스 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 펄어비스 ORDER BY pubdate DESC LIMIT 1"
삼성전자우의 5월 4일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM 삼성전자우 WHERE MONTH(pubdate) = 5 AND DAY(pubdate) = 4"
셀트리온제약의 최신 뉴스 6개를 요약해줘,"SELECT title, description FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 6"
에코프로 뉴스의 최근 제목 23개를 알려줘,"SELECT title, description FROM 에코프로 ORDER BY pubdate DESC LIMIT 23"
애플의 지난 29일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 애플 ORDER BY pubdate DESC LIMIT 29"
현대차의 최근 1일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 현대차 ORDER BY pubdate DESC LIMIT 1"
현대차의 최근 21일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 현대차 ORDER BY pubdate DESC LIMIT 21"
셀트리온제약의 지난 4일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 4"
애플의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 애플 ORDER BY pubdate DESC LIMIT 1"
애플의 최신 뉴스 21개를 요약해줘,"SELECT title, description FROM 애플 ORDER BY pubdate DESC LIMIT 21"
JYP의 10월 20일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM JYP WHERE MONTH(pubdate) = 10 AND DAY(pubdate) = 20"
네이버의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 네이버 ORDER BY pubdate DESC LIMIT 1"
삼성SDI의 9월 14일에 대한 뉴스 내용을 보여줘,"SELECT title, link, description FROM 삼성SDI WHERE MONTH(pubdate) = 9 AND DAY(pubdate) = 14"
애플의 지난 7일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 애플 ORDER BY pubdate DESC LIMIT 7"
셀트리온제약 관련 최근 뉴스를 알려줘,"SELECT title, link, description, pubdate FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 1"
포스코퓨처엠에서 10월 28일에 발표한 뉴스가 뭐야?,"SELECT title, link, description FROM 포스코퓨처엠 WHERE MONTH(pubdate) = 10 AND DAY(pubdate) = 28"
셀트리온제약의 최신 뉴스 26개를 요약해줘,"SELECT title, description FROM 셀트리온제약 ORDER BY pubdate DESC LIMIT 26"
삼성전자의 8일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 삼성전자 WHERE pubdate = NOW() - INTERVAL 8 DAY"
에코프로비엠의 지난 6일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 에코프로비엠 ORDER BY pubdate DESC LIMIT 6"
셀트리온헬스케어 뉴스의 최근 제목 10개를 알려줘,"SELECT title, description FROM 셀트리온헬스케어 ORDER BY pubdate DESC LIMIT 10"
삼성바이오로직스의 최근 소식을 알려줘,"SELECT title, link, description, pubdate FROM 삼성바이오로직스 ORDER BY pubdate DESC LIMIT 1"
삼성바이오로직스의 13일 전 뉴스 제목을 알려줘,"SELECT title, description FROM 삼성바이오로직스 WHERE pubdate = NOW() - INTERVAL 13 DAY"
삼성전자의 지난 21일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM 삼성전자 ORDER BY pubdate DESC LIMIT 21"
펄어비스의 지난 8일 동안의 뉴스를 요약해줘,"SELECT title, link ,description FROM 펄어비스 ORDER BY pubdate DESC LIMIT 8"
SK하이닉스의 지난 15일 간의 뉴스를 요약해줘,"SELECT title, link ,description FROM SK하이닉스 ORDER BY pubdate DESC LIMIT 15"
POSCO홀딩스의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM POSCO홀딩스 ORDER BY pubdate DESC LIMIT 1"
네이버의 최신 소식을 알려줘,"SELECT title, link, description, pubdate FROM 네이버 ORDER BY pubdate DESC LIMIT 1"
삼성바이오로직스의 최신 뉴스 링크를 보여줘,"SELECT title, link, description, pubdate FROM 삼성바이오로직스 ORDER BY pubdate DESC LIMIT 1"
